Time QueueLength
15705.0718673 5
15705.8122653 4
15706.2246047 3
15706.3224059 2
15706.5332829 3
15707.4527754 4
15707.7572122 5
15708.3805585 6
15708.8349035 7
15708.8715539 6
15709.6285977 5
15710.7080993 4
15711.5579649 3
15712.196438 2
15712.3022726 3
15712.4893874 2
15714.1855523 1
15716.0209632 0
15716.2361892 1
15716.3092595 0
15716.473572 1
15716.6602626 0
15716.6964442 1
15717.4930916 0
15721.619309 1
15722.6639601 0
15724.6019078 1
15724.9428076 0
15725.8034411 1
15725.9879648 2
15726.0209146 3
15726.2670402 4
15726.6141597 5
15727.0388686 4
15727.1222664 3
15728.0861614 4
15728.7893592 3
15728.8336877 2
15730.2520233 1
15730.8919031 2
15731.6206891 1
15731.7128482 2
15732.0983529 1
15732.1308287 0
15733.4064166 1
15733.4394917 2
15733.6256162 3
15734.2128741 4
15734.8016587 5
15734.8338701 6
15734.8377391 7
15735.8542773 8
15736.0790633 7
15736.1502861 8
15736.1654882 7
15737.028108 8
15739.0635319 9
15739.1237247 10
15739.925922 9
15739.9698692 8
15740.1668443 9
15740.95444 8
15741.6947645 7
15742.8717205 8
15743.0733222 7
15743.9358437 8
15745.508886 9
15745.8385079 8
15746.1667923 9
15746.5177363 10
15746.6217191 9
15747.5974399 10
15748.3042204 11
15749.4012287 12
15750.1005173 13
15750.1041377 12
15751.0348138 13
15751.195148 12
15752.7173394 11
15752.8866948 10
15753.369126 9
15753.7804111 10
15753.8170449 9
15753.8465069 10
15754.6135778 9
15755.318872 8
15756.3984339 9
15758.5105189 10
15758.5424153 9
15759.6134913 10
15759.7350107 9
15759.7789761 8
15759.8700375 9
15760.7711797 10
15762.2973803 9
15762.5577151 8
15762.8786447 7
15763.6541534 8
15765.9398851 7
15766.4197345 6
15766.6979456 7
15766.7603981 8
15767.1977227 7
15767.3361954 8
15767.5589488 9
15768.8757367 10
15769.0642055 11
15770.1070422 12
15770.1351329 11
15770.3756091 12
15771.0531137 13
15772.2432097 14
15772.7026622 15
15774.4848973 16
15774.5197524 15
15774.8116129 16
15777.1192588 17
15777.2396816 18
15777.6145051 17
15777.9751429 18
15778.2936433 17
15780.6780631 16
15781.1278173 15
15781.241944 16
15782.5139867 15
15782.675886 16
15783.1420968 15
15784.2200078 14
15784.4426156 15
15784.7233099 16
15784.8790808 15
15785.2222803 16
15785.6863167 17
15785.899753 18
15786.8398198 17
15787.0446506 18
15787.1243642 17
15787.2077457 18
15788.3003052 19
15788.8221275 20
15789.215055 19
15789.2182129 18
15790.3655634 19
15791.4883844 20
15792.0345536 21
15792.2360467 22
15793.1854526 23
15793.6775504 24
15793.8828673 23
15795.9205509 24
15796.8219256 23
15797.0824483 24
15798.3451774 25
15798.4304949 24
15799.624814 25
15800.1720933 24
15801.1218288 25
15801.6949696 24
15802.344062 25
15802.4043276 24
15803.3478297 23
15803.4469365 24
15804.4563509 23
15804.5462992 22
15805.9910345 21
15806.0708516 22
15806.7383667 23
15807.4471087 22
15807.6837436 23
15808.0069528 24
15808.036747 25
15810.1293617 24
15810.9334579 23
15810.942081 24
15813.6575436 25
15817.0647979 26
15817.5680276 25
15817.8523118 24
15819.7226715 23
15820.5788066 22
15821.0476696 21
15821.4683309 22
15822.0599472 21
15822.2343642 22
15823.8170712 23
15824.2289576 24
15824.9275347 23
15825.0960211 24
15825.7927158 23
15826.2657948 22
15826.3215876 23
15827.7201852 24
15828.1730481 25
15828.3843521 24
15829.3668081 23
15830.3323452 22
15830.6246675 21
15830.7358963 20
15830.9662352 19
15830.9772778 20
15832.3089863 21
15832.573919 20
15833.4482644 21
15834.7777839 20
15835.423346 19
15836.1871391 20
15837.8063914 21
15838.345934 22
15838.4531097 21
15838.5122141 20
15839.3827174 19
15839.6364552 18
15840.0687807 19
15840.3918734 18
15840.4847858 17
15840.7455468 16
15842.0630679 17
15842.3261966 16
15842.5242177 15
15842.6782768 16
15842.9333113 15
15843.4869751 14
15844.5862743 13
15845.3069897 12
15845.3126756 11
15845.4222567 12
15845.6574807 11
15846.0013979 10
15846.0464663 9
15846.4978226 10
15847.0944692 9
15847.6707065 8
15848.0468558 7
15848.5292564 8
15849.914808 9
15850.1148094 10
15851.1041031 11
15853.9290091 12
15853.9674306 13
15854.0085458 12
15854.8889988 11
15855.8451957 12
15856.923767 13
15857.204351 12
15859.0284566 11
15859.7033276 12
15859.826298 13
15860.3782847 14
15860.9286056 15
15861.6986714 16
15862.5452574 17
15862.8769868 18
15863.6960756 17
15864.6007002 16
15864.9742406 15
15866.0095224 16
15866.9121995 15
15867.9980144 16
15869.8858546 17
15870.2478537 16
15870.3459986 17
15870.4933794 16
15871.7710206 15
15876.5253985 14
15876.7817814 13
15877.3097246 14
15879.1324205 15
15879.3300265 16
15880.5577105 17
15880.5706508 16
15881.1155227 17
15881.5339513 18
15882.7304357 17
15883.0120683 18
15884.5025115 19
15885.5917363 20
15886.407181 21
15887.4488905 22
15888.5411471 23
15888.7400571 22
15889.0812912 21
15889.1121289 20
15889.5889806 19
15889.965444 18
15890.7436783 19
15890.9349049 18
15891.1648543 19
15891.1863965 20
15891.398777 19
15891.4766097 18
15891.667488 19
15892.2155918 18
15893.2118796 17
15893.2685797 16
15893.8598333 15
15893.9574393 14
15896.0024735 15
15896.9057765 14
15896.9613711 13
15898.2081693 14
15899.0804221 13
15899.4969694 12
15899.5947935 13
15901.2164297 12
15901.4013422 11
15901.4432577 12
15901.4766976 13
15901.9236603 12
15901.9899634 11
15902.2340896 10
15902.8158028 11
15902.8501705 12
15903.1121244 11
15903.6426673 12
15904.0632023 13
15904.3154439 14
15904.9437525 13
15905.2189392 12
15905.5130543 11
15906.111462 12
15906.3789726 11
15907.3469361 10
15908.4862223 11
15908.6263453 12
15908.7869771 11
15908.9758461 12
15909.4185191 11
15909.795581 12
15909.844638 13
15910.0034113 14
15910.7227822 13
15911.4724724 14
15911.6752171 13
15911.8364119 12
15911.9660526 11
15912.7571963 10
15913.5885343 11
15914.6377756 12
15915.6060987 13
15915.7422299 12
15915.7960321 13
15916.1617502 12
15916.5732873 11
15916.7504542 10
15917.1939985 11
15918.2834934 10
15918.6439908 11
15920.1519301 12
15921.3120762 13
15921.3899656 12
15924.3430288 11
15924.3603011 10
15925.893334 11
15925.9828967 10
15926.7524516 11
15926.9272799 10
15927.3812252 11
15927.4741742 12
15927.9419708 13
15927.9715329 14
15929.6796242 13
15930.0575885 14
15930.6847497 13
15930.714265 12
15931.2569002 13
15931.9059099 14
15932.310527 15
15932.3907053 14
15933.0758016 13
15933.1544315 14
15933.6877178 15
15933.9244028 14
15934.1916276 15
15934.2101499 16
15934.7562734 15
15935.1207124 16
15935.9517202 15
15936.5638267 16
15936.8724218 15
15937.8849512 14
15937.9214162 13
15938.285679 14
15939.6798769 13
15941.7412769 12
15943.1663702 13
15943.8447071 12
15945.1310334 11
15945.8169446 10
15946.0077317 11
15946.4552248 10
15946.8757059 11
15946.9110364 10
15946.9811127 9
15947.5840029 8
15947.6104616 9
15948.4933665 10
15948.9426699 9
15950.3479214 8
15950.5142294 7
15950.5947537 6
15950.9750583 5
15951.2237375 6
15951.5933314 7
15952.0791011 8
15952.2795252 9
15952.4835943 10
15952.8167559 9
15952.9806003 8
15954.0494322 9
15954.3308631 10
15956.3545028 11
15956.5750706 10
15956.8147119 11
15956.9984293 12
15957.6798575 11
15958.0274227 10
15958.6000452 9
15958.7136427 8
15959.1232174 9
15960.2445422 8
15962.4562227 7
15962.6173253 8
15962.8977556 7
15962.9530824 8
15963.6936495 9
15964.2715707 8
15964.3218956 7
15964.6568578 8
15965.4804483 9
15966.090422 10
15966.4438282 9
15966.5216983 10
15967.6195943 9
15967.6941625 8
15967.7011298 9
15968.3294217 10
15968.8391291 9
15969.4623698 8
15969.4825582 7
15969.7716275 8
15970.6317113 9
15970.7451548 10
15971.4888709 11
15971.8378179 10
15971.9457087 9
15973.7607398 10
15974.5448774 9
15974.9140779 10
15974.9498987 9
15975.4091541 10
15975.4397015 9
15975.8085396 8
15976.2104446 7
15976.3160485 8
15976.3456464 9
15976.6758323 8
15976.802696 7
15977.4783502 6
15977.7068341 5
15977.7192429 4
15978.0291655 3
15978.0317297 2
15978.0401261 3
15978.0740187 2
15978.536956 1
15978.6814455 0
15981.0400768 1
15982.030046 0
15982.0792721 1
15982.2794502 2
15983.1830817 3
15983.2954172 2
15984.0797719 1
15984.2040024 2
15984.8884501 3
15984.9675494 2
15985.3815436 3
15986.1219948 2
15986.2527037 1
15986.621885 0
15987.4144648 1
15987.8186084 0
15988.2490472 1
15988.3527978 2
15988.6355596 1
15988.781467 0
15991.6685057 1
15991.9328476 2
15992.2748842 1
15992.951761 0
15993.5664383 1
15993.907043 0
15994.6198156 1
15995.3183426 0
15995.9674358 1
15996.2045023 0
15996.8608279 1
15997.084009 0
15997.6710806 1
15997.723986 2
15998.2009579 3
15998.3833114 2
15998.549918 1
15998.9459163 0
15999.2071502 1
15999.9003528 2
15999.9646214 3
16000.3600141 2
16000.8205993 1
16001.0362265 0
16002.6715478 1
16003.72553 2
16004.1667407 1
16004.2418244 0
16004.2789034 1
16004.4638639 0
16006.4707609 1
16006.4810716 0
16007.2900583 1
16007.5750429 2
16007.6754335 1
16008.5560107 0
16011.0648176 1
16011.3445658 0
16013.2666259 1
16013.285115 0
16014.6676499 1
16015.3211175 2
16015.5028375 1
16015.6014237 0
16015.7229103 1
16015.7962688 2
16016.9461352 1
16017.1399565 2
16017.3622738 1
16017.610419 2
16017.7301039 1
16018.2293878 0
16019.7017813 1
16019.7062777 0
16021.4744233 1
16023.4282394 2
16023.9011761 1
16024.3216388 2
16024.9200948 3
16025.0357241 2
16025.1081682 3
16025.5826834 4
16026.2076028 5
16027.3401241 4
16028.471535 5
16028.5862946 4
16028.7738719 5
16028.940941 4
16029.0363791 5
16029.1973848 6
16029.5420132 7
16029.9231611 6
16030.006972 5
16030.2247824 4
16030.9207108 3
16031.1449751 4
16031.2154758 5
16031.3093119 6
16031.8655183 7
16032.1217209 8
16032.5597461 9
16032.747427 8
16033.8898362 7
16035.2212836 6
16035.3651935 7
16035.667408 6
16036.9961317 7
16038.0257824 8
16038.2044789 7
16038.2500569 8
16038.5446178 7
16039.2509212 6
16039.6574254 5
16041.3414923 6
16043.1660446 5
16043.298899 6
16044.1049639 7
16046.1169342 8
16046.5543826 7
16046.786888 8
16047.326804 7
16048.2749614 6
16048.3323628 5
16049.1973965 4
16050.1785584 3
16050.3450575 4
16050.8159181 3
16050.8528725 4
16051.3367544 5
16051.3636839 6
16051.6122552 7
16051.6554722 8
16053.0396208 7
16053.1924277 8
16054.2923759 7
16055.2196882 6
16056.8332192 7
16057.3444427 8
16057.4136053 7
16058.1119076 8
16058.1375465 9
16060.8430386 10
16061.4596538 9
16061.657937 10
16062.0557448 9
16062.5171312 8
16063.7724012 7
16063.7967798 6
16065.2932682 5
16066.3698439 4
16067.7124357 5
16067.7658876 6
16068.2036038 5
16068.6160323 4
16068.7053926 3
16069.0090957 4
16069.818349 5
16070.0130542 4
16070.2640896 5
16070.3186327 4
16070.7128894 5
16071.0501169 4
16071.6449065 5
16071.6628792 4
16071.7529991 5
16072.8312113 4
16073.1635116 3
16074.8282072 2
16075.1915321 1
16075.2109882 2
16075.2713997 1
16075.365582 2
16075.3749401 3
16076.2992728 2
16076.4146972 3
16077.0449893 2
16077.4390771 1
16077.5743333 0
16078.5601847 1
16079.1938335 2
16079.434763 3
16080.7169576 4
16080.9893943 3
16080.9974166 2
16081.3419722 1
16082.180174 2
16082.3915921 1
16082.6766129 2
16086.2119429 3
16086.3341182 2
16086.3686945 3
16086.4714452 4
16086.9479786 3
16087.048848 4
16087.0983899 5
16090.2350587 4
16091.3135049 3
16092.0963174 2
16092.3300115 1
16092.419124 2
16093.0482249 1
16093.248187 2
16093.8119181 3
16094.4248435 2
16096.3737404 3
16097.2544539 2
16097.5845907 1
16098.0788862 2
16098.7918688 1
16098.8339683 0
16098.9371036 1
16099.1528114 0
16103.9305941 1
16104.762923 2
16105.3399135 1
16107.2188467 2
16107.2789231 1
16107.3867428 0
16107.739878 1
16109.306665 0
16109.4479076 1
16109.4541362 0
16110.1184704 1
16111.3608344 0
16114.5760915 1
16114.6867831 2
16114.8502941 1
16114.9092271 0
16115.0754655 1
16115.6385293 0
16116.1308034 1
16116.1580367 2
16116.5468035 1
16116.913277 0
16119.7349299 1
16119.8565462 0
16120.2763062 1
16120.3084673 0
16123.6419433 1
16123.8538657 2
16124.226278 1
16124.6042833 2
16124.6759455 3
16125.0425561 2
16125.0496093 1
16125.1845499 0
16126.6389546 1
16127.2301612 2
16127.6404738 3
16128.3453092 4
16128.6471546 5
16128.7239823 6
16129.3143223 5
16129.768206 6
16130.1632072 7
16130.9762462 8
16131.162852 9
16131.311635 8
16132.752912 7
16132.7906421 6
16133.1693499 5
16133.2426156 6
16133.5931468 7
16133.8057333 8
16133.8222369 7
16133.967272 6
16134.0525804 5
16134.4441501 4
16135.1101387 5
16135.1572005 6
16135.2491831 5
16135.3712156 6
16135.3948839 5
16135.8256637 4
16136.3640654 3
16136.451483 2
16136.9323186 3
16137.7526879 4
16138.2857922 3
16140.11609 2
16140.5602981 3
16141.4324192 2
16142.062805 1
16142.0823626 2
16142.2639196 1
16142.980751 0
16144.8978057 1
16144.9216606 2
16145.803406 3
16146.9954724 4
16149.2046522 5
16149.4947854 4
16149.7085254 3
16150.1667076 2
16151.4092007 1
16151.9710074 0
16152.3005589 1
16152.509847 0
16153.8261592 1
16153.8377972 2
16153.9557612 1
16154.0988207 0
16157.9497067 1
16158.9096837 0
16160.0138312 1
16163.0083048 0
16164.0022293 1
16164.3679357 0
16164.9071496 1
16165.9720445 0
16166.5796994 1
16166.7696934 0
16167.0620423 1
16167.8566904 0
16168.3878838 1
16168.9825444 2
16169.2333661 1
16169.3194122 0
16171.6698129 1
16172.6125 0
16173.1926561 1
16173.3653373 2
16173.3844733 1
16174.2091151 2
16175.2317025 1
16175.4309032 0
16178.6933901 1
16178.769351 2
16179.6387194 1
16179.8248615 2
16180.1435205 1
16180.8205598 0
16182.0427919 1
16182.6962271 2
16183.0255838 1
16183.3233168 0
16184.1634178 1
16184.375053 2
16184.8924069 3
16184.9804543 2
16185.1842676 3
16185.3465805 2
16185.690481 1
16186.0758957 0
16186.8174419 1
16187.0558315 0
16187.4299298 1
16187.5607637 0
16188.7856769 1
16188.8702914 0
16190.5892549 1
16190.5957022 2
16190.8667453 1
16190.955023 0
16191.6844154 1
16192.242395 0
16194.395026 1
16196.7991573 0
16199.6752417 1
16199.825991 2
16199.8898435 3
16200.1150917 2
16200.1164337 3
16201.1593518 2
16201.2823258 1
16201.6156973 2
16202.7491807 3
16202.8592866 2
16205.5797877 3
16205.9695818 4
16206.5136387 5
16207.0682841 6
16208.1935353 7
16208.7030739 6
16209.0248182 5
16209.9933186 6
16209.9987546 7
16210.023073 8
16210.5225749 9
16210.6589646 10
16211.1680751 9
16212.444771 10
16212.6772958 11
16212.8959991 10
16213.6671689 11
16213.8326423 12
16213.9121549 11
16214.2499259 10
16214.7360827 11
16215.103801 12
16215.1210059 11
16215.180616 10
16215.370774 11
16216.0729935 10
16216.1383553 11
16216.2851806 12
16216.2943581 13
16216.3419218 12
16216.766772 11
16217.354099 10
16217.4513821 11
16218.0187879 10
16219.0738918 9
16219.8455317 8
16220.1908612 9
16220.2064501 10
16220.7834993 11
16220.9887918 12
16222.0586567 11
16222.1260724 10
16222.796931 11
16222.8276432 12
16223.3507105 11
16223.4185948 10
16223.4883147 9
16224.0894404 10
16224.2302086 11
16224.8163039 12
16225.5054748 11
16225.798316 12
16226.2884377 11
16226.3007715 12
16226.6068735 11
16227.0878655 12
16227.7643312 11
16229.031656 12
16230.2559953 11
16230.7361006 10
16230.9621547 9
16231.1330176 10
16231.6121481 9
16233.2800034 8
16233.6936375 7
16233.9240934 8
16234.3691407 7
16235.6507649 6
16236.5937732 5
16236.637606 6
16237.1713493 5
16239.2528359 4
16239.7924367 3
16239.9985567 4
16240.8077711 5
16241.6204314 4
16242.3073471 3
16243.3688368 4
16243.4681828 5
16244.0523118 6
16245.8204625 5
16246.1032019 4
16246.45037 3
16247.3112251 4
16247.7200596 3
16247.8353707 2
16248.323361 3
16248.4676802 2
16248.802575 1
16248.8515746 0
16248.8517831 1
16249.7600551 0
16249.9251827 1
16250.0080471 0
16250.6207881 1
16251.1244839 0
16251.3935854 1
16251.5416382 2
16252.0535043 1
16252.1570438 0
16252.4871537 1
16252.5967004 0
16252.9950592 1
16253.1784446 0
16253.4526226 1
16253.7078176 0
16253.8930597 1
16254.1995298 0
16254.3680371 1
16254.372194 0
16254.6897498 1
16254.6948908 2
16255.5659074 1
16257.3141888 2
16258.0430959 1
16258.2391564 2
16258.291838 1
16258.5139588 2
16259.0130935 3
16260.0078343 2
16260.4571508 3
16261.5771505 4
16261.6256475 3
16261.7522957 2
16262.1101536 1
16262.1189566 0
16264.5039933 1
16264.7694378 0
16265.7293574 1
16266.1369642 0
16266.7997625 1
16270.5433593 0
16271.6903844 1
16271.7875776 2
16271.7992976 3
16272.6878103 4
16272.9219269 3
16273.4530231 2
16273.6214662 1
16273.8921376 2
16274.1875056 1
16274.6502737 2
16275.0186531 3
16275.7466676 2
16275.8696416 3
16275.9887879 2
16276.0480331 3
16276.4558294 2
16276.7382246 3
16276.7635251 4
16277.6220764 5
16278.2476319 6
16278.2978604 7
16278.7798981 6
16279.8196198 7
16280.0313136 6
16280.0362313 5
16280.6309176 4
16280.6470058 5
16280.9714038 6
16281.2611632 7
16282.9918561 8
16283.8630384 9
16284.019925 10
16284.5352154 9
16284.5388463 8
16285.3159532 9
16285.7264012 10
16286.9057444 11
16286.9913628 10
16287.1012496 9
16287.1118388 8
16287.1458458 7
16287.6226649 8
16288.0635121 9
16288.7090125 10
16288.7148717 11
16289.0396891 12
16289.2381556 13
16289.6961407 14
16290.0822976 13
16291.0477825 12
16291.2840883 13
16291.5048614 14
16291.6133329 15
16291.7372714 16
16291.9072212 17
16292.0756003 18
16293.1503724 19
16293.3376859 20
16293.560756 19
16295.0191594 18
16295.8581922 17
16296.1068588 16
16296.3691473 15
16297.1864495 14
16298.290487 13
16300.4919589 14
16300.933372 15
16302.1001712 16
16302.11013 15
16302.1798578 14
16303.1540137 15
16304.4008798 16
16304.7742692 17
16305.6399919 18
16306.1251266 19
16306.9512914 18
16307.1815454 19
16307.4590041 20
16307.7246486 19
16308.8794072 20
16309.3988723 21
16309.7072198 22
16309.8909915 23
16310.3957623 22
16311.0191891 23
16311.2731161 24
16311.6632783 25
16312.023484 26
16312.2083595 27
16312.6947786 28
16313.1632631 27
16313.2350753 26
16314.2307351 25
16314.40047 24
16315.4300108 25
16315.8581741 24
16315.9474399 23
16316.2723132 22
16317.419532 23
16319.1506213 22
16319.3372114 21
16320.6507913 22
16321.0436941 23
16321.075609 22
16321.6668984 23
16321.98502 22
16322.260421 21
16323.3964288 22
16323.5692206 23
16326.1240207 24
16326.8317445 23
16328.3177748 24
16328.5842212 23
16329.1537127 22
16329.3524956 23
16329.6299312 22
16330.7133351 23
16330.7598506 22
16330.7636956 21
16331.1793539 22
16331.4537267 21
16331.5343907 22
16332.0547413 23
16332.6837135 22
16332.8591252 21
16332.9138356 20
16333.320114 21
16334.4040002 22
16334.6063677 21
16335.0253861 20
16335.2112048 19
16335.2744191 18
16335.5395251 19
16335.8482198 20
16336.0920682 19
16336.4884588 18
16336.7029555 17
16337.0933583 18
16337.4877044 19
16337.7080223 18
16338.0923815 19
16338.9760234 18
16339.1111928 17
16339.163723 18
16339.2293528 19
16339.805317 20
16339.913805 21
16342.0077736 20
16342.7141974 19
16343.0820781 20
16343.1187156 19
16344.4884973 20
16344.7319962 21
16344.9947379 20
16345.7489121 19
16345.7540284 18
16346.358178 19
16346.5320404 20
16346.5996739 21
16347.2215737 20
16349.3957448 21
16350.1125499 20
16350.5814319 19
16351.4460106 20
16351.5989469 21
16352.001367 22
16352.3793742 23
16352.3953164 22
16352.6555567 23
16352.7935488 22
16353.7718612 21
16354.4493178 20
16355.3771132 19
16355.4828488 18
16355.9487482 17
16356.4998801 16
16356.6916745 15
16356.9335053 14
16357.3328354 13
16357.8118255 12
16358.7261975 11
16359.0667321 10
16360.1753851 9
16360.59641 10
16360.9688189 11
16361.1868095 10
16362.9823799 11
16363.1091283 10
16363.6616518 9
16364.2618189 10
16364.6945928 9
16364.8374511 10
16367.6980248 11
16368.4191115 12
16368.586191 11
16369.1014526 10
16369.4624192 11
16369.6708985 10
16369.6802377 9
16369.947258 8
16370.8473356 7
16371.2239534 6
16371.7374148 5
16372.1598831 4
16372.4313613 3
16372.7034809 4
16373.7377338 5
16374.003471 6
16374.2194762 5
16375.5178137 4
16377.0259379 5
16377.4260025 6
16378.1548047 7
16378.2806824 6
16378.8194635 5
16380.4526722 4
16381.2756646 3
16382.3209783 4
16382.8048605 3
16383.6219209 2
16383.8951684 3
16384.1563289 4
16385.6862851 3
16385.7485504 2
16386.0163586 3
16386.610596 2
16386.6775397 3
16387.0704446 4
16387.1925649 3
16387.7761855 2
16389.0725553 3
16389.3714696 2
16389.4368364 1
16390.0955681 0
16390.3563615 1
16390.3912799 0
16391.270483 1
16391.2819432 0
16392.5556311 1
16393.2805176 2
16394.997397 3
16397.0394154 4
16397.0895677 5
16397.1481297 4
16397.4435573 5
